Nationality,Location,StartDate,EndDate,MinDeaths,MaxDeaths,DeathsOverride,DeathsFinal,AirRate,CivilianRate,IntentionalRate,Tags,AirForce,Notes,Sources;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://liverpoolremembrance.weebly.com/bombings-1942.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.bristolblitzed.org/?page_id=63
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.bbc.co.uk/wales/history/sites/themes/periods/ww2_bombing.shtml
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.bbc.co.uk/news/uk-england-humber-20341765
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.welcometoportsmouth.co.uk/the%20blitz.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.mayflowersteps.co.uk/plymouth/theblitz.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://plymouthdata.info/Second%20World%20War-1941-Blitz.htm
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://news.bbc.co.uk/local/hampshire/hi/people_and_places/history/newsid_9241000/9241143.stm
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.bbc.co.uk/wales/history/sites/themes/periods/ww2_bombing.shtml
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://secondcity.weebly.com/air-raids-in-birmingham-during-world-war-ii.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://secondcity.weebly.com/air-raids-in-birmingham-during-world-war-ii.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://secondcity.weebly.com/air-raids-in-birmingham-during-world-war-ii.html
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.historylearningsite.co.uk/blitz_belfast_1941.htm
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.historylearningsite.co.uk/blitz_belfast_1941.htm
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://news.bbc.co.uk/onthisday/hi/dates/stories/november/15/newsid_3522000/3522785.stm
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://www.educationscotland.gov.uk/scotlandshistory/20thand21stcenturies/worldwarii/clydebankblitz/index.asp
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,; http://manchesterhistorian.com/2011/the-manchester-blitz/
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
United States,,12/1/41,12/31/41,493,493,668.0649463,493.0,,0,,,,,;
